shift_id,employee_id,shift_type,week_number
11110,1110,morning,3
11111,1111,night,3
11112,1112,morning,3
11113,1113,night,3
11114,1114,morning,3
11115,1115,evening,3
11116,1116,morning,3
11117,1117,evening,3
11118,1118,evening,3
11119,1119,night,3
11120,1120,evening,3
11121,1121,evening,3
11122,1122,night,3
11123,1123,morning,3
11124,1124,evening,3
11125,1125,morning,3
11126,1126,night,3
11127,1127,night,3
11128,1128,morning,3
11129,1129,evening,3
11130,1130,evening,3
11131,1131,morning,3
11132,1132,night,3
11133,1133,evening,3
11134,1134,night,3
11135,1135,morning,3
11136,1136,night,3
11137,1137,night,3
11138,1138,night,3
11139,1139,morning,3
11140,1140,evening,3
11141,1141,evening,3
11142,1142,morning,3
11143,1143,night,3
11144,1144,evening,3
11145,1145,morning,3
11146,1146,morning,3
11147,1147,evening,3
11148,1148,evening,3
11149,1149,night,3
11150,1150,night,3
11151,1151,night,3
11152,1152,morning,3
11153,1153,evening,3
11154,1154,evening,3
11155,1155,night,3
11156,1156,evening,3
11157,1157,night,3
11158,1158,night,3
11159,1159,morning,3
11160,1160,evening,3
11161,1161,night,3
11162,1162,night,3
11163,1163,evening,3
11164,1164,morning,3
11165,1165,night,3
11166,1166,evening,3
11167,1167,evening,3
11168,1168,evening,3
11169,1169,morning,3
11170,1170,evening,3
11171,1171,morning,3
11172,1172,night,3
11173,1173,night,3
11174,1174,morning,3
11175,1175,night,3
11176,1176,night,3
11177,1177,morning,3
11178,1178,morning,3
11179,1179,evening,3
11180,1180,morning,3
11181,1181,night,3
11182,1182,night,3
11183,1183,morning,3
11184,1184,morning,3
11185,1185,evening,3
11186,1186,night,3
11187,1187,evening,3
11188,1188,night,3
11189,1189,morning,3
11190,1190,night,3
11191,1191,evening,3
11192,1192,night,3
11193,1193,evening,3
11194,1194,morning,3
11195,1195,night,3
11196,1196,evening,3
11197,1197,evening,3
11198,1198,night,3
11199,1199,night,3
11200,1200,evening,3
11201,1201,morning,3
11202,1202,night,3
11203,1203,night,3
11204,1204,morning,3
11205,1205,morning,3
11206,1206,morning,3
11207,1207,night,3
11208,1208,evening,3
11209,1209,evening,3
11210,1210,morning,3
11211,1211,evening,3
11212,1212,morning,3
11213,1213,evening,3
11214,1214,night,3
11215,1215,evening,3
11216,1216,evening,3
11217,1217,evening,3
11218,1218,morning,3
11219,1219,morning,3
11220,1220,morning,3
11221,1221,morning,3
11222,1222,evening,3
11223,1223,morning,3
11224,1224,evening,3
11225,1225,night,3
11226,1226,morning,3
11227,1227,evening,3
11228,1228,evening,3
11229,1229,evening,3
11230,1230,morning,3
11231,1231,evening,3
11232,1232,night,3
11233,1233,morning,3
11234,1234,evening,3
11235,1235,evening,3
11236,1236,morning,3
11237,1237,evening,3
11238,1238,night,3
11239,1239,evening,3
11240,1240,night,3
11241,1241,night,3
11242,1242,morning,3
11243,1243,morning,3
11244,1244,night,3
11245,1245,night,3
11246,1246,morning,3
11247,1247,morning,3
11248,1248,evening,3
11249,1249,evening,3
11250,1250,evening,3
11251,1251,night,3
11252,1252,morning,3
11253,1253,night,3
11254,1254,morning,3
11255,1255,night,3
11256,1256,morning,3
11257,1257,evening,3
11258,1258,night,3
11259,1259,night,3
11260,1260,evening,3
11261,1261,evening,3
11262,1262,morning,3
11263,1263,night,3
11264,1264,night,3
11265,1265,evening,3
11266,1266,night,3
11267,1267,evening,3
11268,1268,morning,3
11269,1269,morning,3
11270,1270,morning,3
11271,1271,evening,3
11272,1272,night,3
11273,1273,night,3
11274,1274,night,3
11275,1275,night,3
11276,1276,night,3
11277,1277,morning,3
11278,1278,morning,3
11279,1279,night,3
11280,1280,night,3
11281,1281,morning,3
11282,1282,evening,3
11283,1283,night,3
11284,1284,evening,3
11285,1285,evening,3
11286,1286,night,3
11287,1287,evening,3
11288,1288,morning,3
11289,1289,night,3
11290,1290,evening,3
11291,1291,evening,3
11292,1292,evening,3
11293,1293,evening,3
11294,1294,evening,3
11295,1295,night,3
11296,1296,morning,3
11297,1297,morning,3
11298,1298,evening,3
11299,1299,evening,3
11300,1300,night,3
11301,1301,evening,3
11302,1302,night,3
11303,1303,evening,3
11304,1304,morning,3
11305,1305,morning,3
11306,1306,morning,3
11307,1307,night,3
11308,1308,evening,3
11309,1309,night,3
11310,1310,night,3
11311,1311,night,3
11312,1312,evening,3
11313,1313,evening,3
11314,1314,morning,3
11315,1315,evening,3
11316,1316,morning,3
11317,1317,evening,3
11318,1318,evening,3
11319,1319,morning,3
11320,1320,night,3
11321,1321,morning,3
11322,1322,night,3
11323,1323,morning,3
11324,1324,night,3
11325,1325,morning,3
11326,1326,night,3
11327,1327,night,3
11328,1328,morning,3
11329,1329,evening,3
11330,1330,morning,3
11331,1331,night,3
11332,1332,night,3
11333,1333,evening,3
11334,1334,evening,3
11335,1335,night,3
11336,1336,morning,3
11337,1337,night,3
11338,1338,morning,3
11339,1339,evening,3
11340,1340,evening,3
11341,1341,evening,3
11342,1342,evening,3
11343,1343,evening,3
11344,1344,evening,3
11345,1345,morning,3
11346,1346,night,3
11347,1347,morning,3
11348,1348,evening,3
11349,1349,morning,3
11350,1350,evening,3
11351,1351,night,3
11352,1352,evening,3
11353,1353,morning,3
11354,1354,night,3
11355,1355,morning,3
11356,1356,night,3
11357,1357,morning,3
11358,1358,morning,3
11359,1359,evening,3
11360,1360,morning,3
11361,1361,evening,3
11362,1362,morning,3
11363,1363,night,3
11364,1364,night,3
11365,1365,night,3
11366,1366,morning,3
11367,1367,night,3
11368,1368,morning,3
11369,1369,evening,3
11370,1370,evening,3
11371,1371,morning,3
11372,1372,evening,3
11373,1373,night,3
11374,1374,night,3
11375,1375,night,3
11376,1376,morning,3
11377,1377,evening,3
11378,1378,night,3
11379,1379,evening,3
11380,1380,night,3
11381,1381,night,3
11382,1382,morning,3
11383,1383,morning,3
11384,1384,evening,3
11385,1385,morning,3
11386,1386,evening,3
11387,1387,night,3
11388,1388,evening,3
11389,1389,night,3
11390,1390,morning,3
11391,1391,evening,3
11392,1392,morning,3
11393,1393,morning,3
11394,1394,night,3
11395,1395,morning,3
11396,1396,night,3
11397,1397,evening,3
11398,1398,night,3
11399,1399,evening,3
11400,1400,evening,3
11401,1401,night,3
11402,1402,morning,3
11403,1403,evening,3
11404,1404,evening,3
11405,1405,night,3
11406,1406,night,3
11407,1407,evening,3
11408,1408,evening,3
11409,1409,night,3
11410,1410,morning,3
11411,1411,night,3
11412,1412,night,3
11413,1413,evening,3
11414,1414,morning,3
11415,1415,night,3
11416,1416,morning,3
11417,1417,night,3
11418,1418,evening,3
11419,1419,night,3
11420,1420,evening,3
11421,1421,evening,3
11422,1422,night,3
11423,1423,night,3
11424,1424,morning,3
11425,1425,morning,3
11426,1426,evening,3
11427,1427,evening,3
11428,1428,morning,3
11429,1429,evening,3
11430,1430,evening,3
11431,1431,night,3
11432,1432,night,3
11433,1433,morning,3
11434,1434,night,3
11435,1435,evening,3
11436,1436,evening,3
11437,1437,night,3
11438,1438,night,3
11439,1439,night,3
11440,1440,evening,3
11441,1441,night,3
11442,1442,evening,3
11443,1443,night,3
11444,1444,night,3
11445,1445,night,3
11446,1446,morning,3
11447,1447,morning,3
11448,1448,night,3
11449,1449,evening,3
11450,1450,evening,3
11451,1451,night,3
11452,1452,night,3
11453,1453,morning,3
11454,1454,night,3
11455,1455,morning,3
11456,1456,evening,3
11457,1457,evening,3
11458,1458,night,3
11459,1459,night,3
11460,1460,morning,3
11461,1461,night,3
11462,1462,evening,3
11463,1463,evening,3
11464,1464,morning,3
11465,1465,night,3
11466,1466,evening,3
11467,1467,night,3
11468,1468,morning,3
11469,1469,morning,3
11470,1470,evening,3
11471,1471,evening,3
11472,1472,evening,3
11473,1473,evening,3
11474,1474,night,3
11475,1475,evening,3
11476,1476,night,3
11477,1477,night,3
11478,1478,morning,3
11479,1479,evening,3
11480,1480,evening,3
11481,1481,morning,3
11482,1482,night,3
11483,1483,night,3
11484,1484,morning,3
11485,1485,evening,3
11486,1486,evening,3
11487,1487,evening,3
11488,1488,evening,3
11489,1489,evening,3
11490,1490,morning,3
11491,1491,night,3
11492,1492,night,3
11493,1493,morning,3
11494,1494,evening,3
11495,1495,night,3
11496,1496,morning,3
11497,1497,morning,3
11498,1498,morning,3
11499,1499,morning,3
11500,1500,evening,3
11501,1501,night,3
11502,1502,evening,3
11503,1503,morning,3
11504,1504,evening,3
11505,1505,morning,3
11506,1506,night,3
11507,1507,morning,3
11508,1508,evening,3
11509,1509,night,3
11510,1510,morning,3
11511,1511,evening,3
11512,1512,morning,3
11513,1513,night,3
11514,1514,evening,3
11515,1515,evening,3
11516,1516,morning,3
11517,1517,night,3
11518,1518,evening,3
11519,1519,morning,3
11520,1520,night,3
11521,1521,evening,3
11522,1522,morning,3
11523,1523,night,3
11524,1524,evening,3
11525,1525,morning,3
11526,1526,morning,3
11527,1527,morning,3
11528,1528,night,3
11529,1529,morning,3
11530,1530,evening,3
11531,1531,night,3
11532,1532,evening,3
11533,1533,night,3
11534,1534,evening,3
11535,1535,morning,3
11536,1536,morning,3
11537,1537,evening,3
11538,1538,morning,3
11539,1539,evening,3
11540,1540,evening,3
11541,1541,night,3
11542,1542,evening,3
11543,1543,morning,3
11544,1544,evening,3
11545,1545,morning,3
11546,1546,evening,3
11547,1547,morning,3
11548,1548,evening,3
11549,1549,evening,3
11550,1550,night,3
11551,1551,morning,3
11552,1552,morning,3
11553,1553,night,3
11554,1554,night,3
11555,1555,night,3
11556,1556,evening,3
11557,1557,evening,3
11558,1558,evening,3
11559,1559,morning,3
11560,1560,evening,3
11561,1561,morning,3
11562,1562,morning,3
11563,1563,night,3
11564,1564,evening,3
11565,1565,morning,3
11566,1566,night,3
11567,1567,night,3
11568,1568,morning,3
11569,1569,night,3
11570,1570,morning,3
11571,1571,evening,3
11572,1572,night,3
11573,1573,morning,3
11574,1574,morning,3
11575,1575,morning,3
11576,1576,night,3
11577,1577,morning,3
11578,1578,evening,3
11579,1579,evening,3
11580,1580,morning,3
11581,1581,evening,3
11582,1582,evening,3
11583,1583,morning,3
11584,1584,evening,3
11585,1585,morning,3
11586,1586,morning,3
11587,1587,morning,3
11588,1588,morning,3
11589,1589,evening,3
11590,1590,morning,3
11591,1591,morning,3
11592,1592,night,3
11593,1593,night,3
11594,1594,evening,3
11595,1595,night,3
11596,1596,evening,3
11597,1597,night,3
11598,1598,evening,3
11599,1599,evening,3
11600,1600,evening,3
11601,1601,morning,3
11602,1602,morning,3
11603,1603,morning,3
11604,1604,morning,3
11605,1605,evening,3
11606,1606,night,3
11607,1607,morning,3
11608,1608,morning,3
11609,1609,night,3
11610,1610,evening,3
11611,1611,evening,3
11612,1612,morning,3
11613,1613,evening,3
11614,1614,morning,3
11615,1615,night,3
11616,1616,evening,3
11617,1617,evening,3
11618,1618,night,3
11619,1619,evening,3
11620,1620,night,3
11621,1621,night,3
11622,1622,evening,3
11623,1623,morning,3
11624,1624,morning,3
11625,1625,night,3
11626,1626,evening,3
11627,1627,night,3
11628,1628,evening,3
11629,1629,night,3
11630,1630,evening,3
11631,1631,evening,3
11632,1632,evening,3
11633,1633,night,3
11634,1634,evening,3
11635,1635,night,3
11636,1636,morning,3
11637,1637,morning,3
11638,1638,morning,3
11639,1639,evening,3
11640,1640,night,3
11641,1641,evening,3
11642,1642,evening,3
11643,1643,night,3
11644,1644,night,3
11645,1645,morning,3
11646,1646,evening,3
11647,1647,morning,3
11648,1648,evening,3
11649,1649,night,3
11650,1650,evening,3
11651,1651,night,3
11652,1652,night,3
11653,1653,morning,3
11654,1654,evening,3
11655,1655,night,3
11656,1656,morning,3
11657,1657,night,3
11658,1658,morning,3
11659,1659,evening,3
11660,1660,morning,3
11661,1661,evening,3
11662,1662,morning,3
11663,1663,morning,3
11664,1664,morning,3
11665,1665,night,3
11666,1666,evening,3
11667,1667,night,3
11668,1668,evening,3
11669,1669,morning,3
11670,1670,morning,3
11671,1671,night,3
11672,1672,night,3
11673,1673,night,3
11674,1674,night,3
11675,1675,morning,3
11676,1676,morning,3
11677,1677,morning,3
11678,1678,night,3
11679,1679,night,3
11680,1680,night,3
11681,1681,evening,3
11682,1682,morning,3
11683,1683,morning,3
11684,1684,morning,3
11685,1685,night,3
11686,1686,night,3
11687,1687,morning,3
11688,1688,morning,3
11689,1689,evening,3
11690,1690,evening,3
11691,1691,night,3
11692,1692,night,3
11693,1693,night,3
11694,1694,evening,3
11695,1695,night,3
11696,1696,night,3
11697,1697,evening,3
11698,1698,night,3
11699,1699,night,3
11700,1700,night,3
11701,1701,morning,3
11702,1702,morning,3
11703,1703,night,3
11704,1704,morning,3
11705,1705,evening,3
11706,1706,evening,3
11707,1707,night,3
11708,1708,evening,3
11709,1709,morning,3
11710,1710,evening,3
11711,1711,morning,3
11712,1712,morning,3
11713,1713,evening,3
11714,1714,night,3
11715,1715,morning,3
11716,1716,morning,3
11717,1717,morning,3
11718,1718,evening,3
11719,1719,morning,3
11720,1720,morning,3
11721,1721,morning,3
11722,1722,night,3
11723,1723,morning,3
11724,1724,evening,3
11725,1725,morning,3
11726,1726,morning,3
11727,1727,morning,3
11728,1728,evening,3
11729,1729,morning,3
11730,1730,night,3
11731,1731,morning,3
11732,1732,night,3
11733,1733,night,3
11734,1734,morning,3
11735,1735,night,3
11736,1736,morning,3
11737,1737,morning,3
11738,1738,night,3
11739,1739,night,3
11740,1740,evening,3
11741,1741,morning,3
11742,1742,night,3
11743,1743,evening,3
11744,1744,night,3
11745,1745,morning,3
11746,1746,morning,3
11747,1747,night,3
11748,1748,evening,3
11749,1749,morning,3
11750,1750,night,3
11751,1751,night,3
11752,1752,morning,3
11753,1753,morning,3
11754,1754,night,3
11755,1755,morning,3
11756,1756,evening,3
11757,1757,evening,3
11758,1758,morning,3
11759,1759,evening,3
11760,1760,morning,3
11761,1761,evening,3
11762,1762,morning,3
11763,1763,morning,3
11764,1764,morning,3
11765,1765,night,3
11766,1766,morning,3
11767,1767,evening,3
11768,1768,morning,3
11769,1769,morning,3
11770,1770,evening,3
11771,1771,night,3
11772,1772,night,3
11773,1773,evening,3
11774,1774,morning,3
11775,1775,evening,3
11776,1776,morning,3
11777,1777,evening,3
11778,1778,morning,3
11779,1779,night,3
11780,1780,morning,3
11781,1781,evening,3
11782,1782,morning,3
11783,1783,evening,3
11784,1784,morning,3
11785,1785,evening,3
11786,1786,evening,3
11787,1787,morning,3
11788,1788,evening,3
11789,1789,evening,3
11790,1790,night,3
11791,1791,morning,3
11792,1792,morning,3
11793,1793,morning,3
11794,1794,morning,3
11795,1795,night,3
11796,1796,morning,3
11797,1797,evening,3
11798,1798,morning,3
11799,1799,morning,3
11800,1800,night,3
11801,1801,morning,3
11802,1802,morning,3
11803,1803,night,3
11804,1804,evening,3
11805,1805,evening,3
11806,1806,night,3
11807,1807,night,3
11808,1808,night,3
11809,1809,evening,3
11810,1810,morning,3
11811,1811,morning,3
11812,1812,evening,3
11813,1813,morning,3
11814,1814,evening,3
11815,1815,evening,3
11816,1816,morning,3
11817,1817,morning,3
11818,1818,morning,3
11819,1819,evening,3
11820,1820,evening,3
11821,1821,morning,3
11822,1822,morning,3
11823,1823,morning,3
11824,1824,morning,3
11825,1825,evening,3
11826,1826,night,3
11827,1827,evening,3
11828,1828,night,3
11829,1829,evening,3
11830,1830,morning,3
11831,1831,morning,3
11832,1832,evening,3
11833,1833,night,3
11834,1834,morning,3
11835,1835,evening,3
11836,1836,night,3
11837,1837,evening,3
11838,1838,morning,3
11839,1839,morning,3
11840,1840,night,3
11841,1841,evening,3
11842,1842,night,3
11843,1843,morning,3
11844,1844,evening,3
11845,1845,night,3
11846,1846,night,3
11847,1847,morning,3
11848,1848,evening,3
11849,1849,morning,3
11850,1850,evening,3
11851,1851,morning,3
11852,1852,evening,3
11853,1853,morning,3
11854,1854,night,3
11855,1855,night,3
11856,1856,evening,3
11857,1857,evening,3
11858,1858,night,3
11859,1859,morning,3
11860,1860,evening,3
11861,1861,evening,3
11862,1862,morning,3
11863,1863,night,3
11864,1864,night,3
11865,1865,morning,3
11866,1866,night,3
11867,1867,night,3
11868,1868,evening,3
11869,1869,night,3
11870,1870,night,3
11871,1871,night,3
11872,1872,morning,3
11873,1873,night,3
11874,1874,evening,3
11875,1875,evening,3
11876,1876,night,3
11877,1877,evening,3
11878,1878,morning,3
11879,1879,night,3
11880,1880,night,3
11881,1881,morning,3
11882,1882,evening,3
11883,1883,evening,3
11884,1884,evening,3
11885,1885,morning,3
11886,1886,morning,3
11887,1887,evening,3
11888,1888,night,3
11889,1889,morning,3
11890,1890,morning,3
11891,1891,morning,3
11892,1892,morning,3
11893,1893,morning,3
11894,1894,night,3
11895,1895,morning,3
11896,1896,evening,3
11897,1897,night,3
11898,1898,morning,3
11899,1899,night,3
11900,1900,night,3
11901,1901,evening,3
11902,1902,night,3
11903,1903,morning,3
11904,1904,evening,3
11905,1905,morning,3
11906,1906,morning,3
11907,1907,morning,3
11908,1908,morning,3
11909,1909,night,3
11910,1910,morning,3
11911,1911,night,3
11912,1912,night,3
11913,1913,night,3
11914,1914,evening,3
11915,1915,evening,3
11916,1916,morning,3
11917,1917,night,3
11918,1918,night,3
11919,1919,evening,3
11920,1920,morning,3
11921,1921,morning,3
11922,1922,night,3
11923,1923,night,3
11924,1924,morning,3
11925,1925,morning,3
11926,1926,morning,3
11927,1927,evening,3
11928,1928,morning,3
11929,1929,evening,3
11930,1930,evening,3
11931,1931,evening,3
11932,1932,evening,3
11933,1933,evening,3
11934,1934,evening,3
11935,1935,morning,3
11936,1936,evening,3
11937,1937,night,3
11938,1938,morning,3
11939,1939,night,3
11940,1940,morning,3
11941,1941,evening,3
11942,1942,night,3
11943,1943,night,3
11944,1944,morning,3
11945,1945,night,3
11946,1946,morning,3
11947,1947,night,3
11948,1948,evening,3
11949,1949,morning,3
11950,1950,morning,3
11951,1951,night,3
11952,1952,morning,3
11953,1953,night,3
11954,1954,evening,3
11955,1955,morning,3
11956,1956,night,3
11957,1957,evening,3
11958,1958,night,3
11959,1959,morning,3
11960,1960,night,3
11961,1961,evening,3
11962,1962,morning,3
11963,1963,night,3
11964,1964,night,3
11965,1965,morning,3
11966,1966,evening,3
11967,1967,morning,3
11968,1968,morning,3
11969,1969,night,3
11970,1970,morning,3
11971,1971,night,3
11972,1972,morning,3
11973,1973,night,3
11974,1974,morning,3
11975,1975,night,3
11976,1976,morning,3
11977,1977,morning,3
11978,1978,evening,3
11979,1979,evening,3
11980,1980,evening,3
11981,1981,evening,3
11982,1982,evening,3
11983,1983,morning,3
11984,1984,morning,3
11985,1985,night,3
11986,1986,evening,3
11987,1987,evening,3
11988,1988,night,3
11989,1989,morning,3
11990,1990,morning,3
11991,1991,morning,3
11992,1992,night,3
11993,1993,night,3
11994,1994,morning,3
11995,1995,morning,3
11996,1996,morning,3
11997,1997,evening,3
11998,1998,night,3
11999,1999,night,3
12000,2000,night,3
12001,2001,evening,3
12002,2002,night,3
12003,2003,morning,3
12004,2004,morning,3
12005,2005,night,3
12006,2006,night,3
12007,2007,morning,3
12008,2008,night,3
12009,2009,evening,3
12010,2010,night,3
12011,2011,morning,3
12012,2012,morning,3
12013,2013,morning,3
12014,2014,night,3
12015,2015,night,3
12016,2016,morning,3
12017,2017,morning,3
12018,2018,evening,3
12019,2019,morning,3
12020,2020,night,3
12021,2021,evening,3
12022,2022,night,3
12023,2023,night,3
12024,2024,morning,3
12025,2025,evening,3
12026,2026,evening,3
12027,2027,night,3
12028,2028,morning,3
12029,2029,evening,3
12030,2030,evening,3
12031,2031,morning,3
12032,2032,morning,3
12033,2033,night,3
12034,2034,night,3
12035,2035,morning,3
12036,2036,night,3
12037,2037,morning,3
12038,2038,evening,3
12039,2039,night,3
12040,2040,morning,3
12041,2041,evening,3
12042,2042,night,3
12043,2043,night,3
12044,2044,evening,3
12045,2045,morning,3
12046,2046,evening,3
12047,2047,morning,3
12048,2048,morning,3
12049,2049,morning,3
12050,2050,night,3
12051,2051,evening,3
12052,2052,morning,3
12053,2053,night,3
12054,2054,morning,3
12055,2055,morning,3
12056,2056,evening,3
12057,2057,night,3
12058,2058,morning,3
12059,2059,night,3
12060,2060,night,3
12061,2061,night,3
12062,2062,morning,3
12063,2063,evening,3
12064,2064,night,3
12065,2065,night,3
12066,2066,night,3
12067,2067,evening,3
12068,2068,evening,3
12069,2069,night,3
12070,2070,evening,3
12071,2071,night,3
12072,2072,evening,3
12073,2073,evening,3
12074,2074,morning,3
12075,2075,evening,3
12076,2076,evening,3
12077,2077,morning,3
12078,2078,night,3
12079,2079,morning,3
12080,2080,night,3
12081,2081,night,3
12082,2082,evening,3
12083,2083,night,3
12084,2084,morning,3
12085,2085,evening,3
12086,2086,morning,3
12087,2087,night,3
12088,2088,morning,3
12089,2089,morning,3
12090,2090,evening,3
12091,2091,night,3
12092,2092,morning,3
12093,2093,evening,3
12094,2094,evening,3
12095,2095,evening,3
12096,2096,night,3
12097,2097,night,3
12098,2098,evening,3
12099,2099,night,3
12100,2100,morning,3
12101,2101,night,3
12102,2102,morning,3
12103,2103,morning,3
12104,2104,evening,3
12105,2105,night,3
12106,2106,evening,3
12107,2107,morning,3
12108,2108,morning,3
12109,2109,night,3
12110,2110,morning,3
12111,2111,night,3
12112,2112,evening,3
12113,2113,night,3
12114,2114,evening,3
12115,2115,morning,3
12116,2116,morning,3
12117,2117,evening,3
12118,2118,evening,3
12119,2119,evening,3
12120,2120,night,3
12121,2121,evening,3
12122,2122,evening,3
12123,2123,morning,3
12124,2124,night,3
12125,2125,night,3
12126,2126,evening,3
12127,2127,evening,3
12128,2128,evening,3
12129,2129,morning,3
12130,2130,morning,3
12131,2131,evening,3
12132,2132,morning,3
12133,2133,morning,3
12134,2134,morning,3
12135,2135,morning,3
12136,2136,night,3
12137,2137,evening,3
12138,2138,night,3
12139,2139,morning,3
12140,2140,morning,3
12141,2141,evening,3
12142,2142,night,3
12143,2143,morning,3
12144,2144,night,3
12145,2145,morning,3
12146,2146,evening,3
12147,2147,night,3
12148,2148,morning,3
12149,2149,night,3
12150,2150,morning,3
12151,2151,night,3
12152,2152,night,3
12153,2153,evening,3
12154,2154,evening,3
12155,2155,night,3
12156,2156,night,3
12157,2157,evening,3
12158,2158,morning,3
12159,2159,morning,3
12160,2160,night,3
12161,2161,morning,3
12162,2162,night,3
12163,2163,evening,3
12164,2164,morning,3
12165,2165,morning,3
12166,2166,night,3
12167,2167,morning,3
12168,2168,evening,3
12169,2169,evening,3
12170,2170,morning,3
12171,2171,morning,3
12172,2172,evening,3
12173,2173,evening,3
12174,2174,morning,3
12175,2175,evening,3
12176,2176,morning,3
12177,2177,morning,3
12178,2178,evening,3
12179,2179,night,3
12180,2180,night,3
12181,2181,evening,3
12182,2182,night,3
12183,2183,morning,3
12184,2184,night,3
12185,2185,morning,3
12186,2186,evening,3
12187,2187,evening,3
12188,2188,evening,3
12189,2189,evening,3
12190,2190,morning,3
12191,2191,night,3
12192,2192,night,3
12193,2193,morning,3
12194,2194,morning,3
12195,2195,evening,3
12196,2196,morning,3
12197,2197,evening,3
12198,2198,evening,3
12199,2199,night,3
12200,2200,morning,3
12201,2201,morning,3
12202,2202,morning,3
12203,2203,night,3
12204,2204,evening,3
12205,2205,night,3
12206,2206,morning,3
12207,2207,night,3
12208,2208,evening,3
12209,2209,evening,3
12210,2210,evening,3
12211,2211,night,3
12212,2212,morning,3
12213,2213,morning,3
12214,2214,night,3
12215,2215,morning,3
12216,2216,night,3
12217,2217,night,3
12218,2218,night,3
12219,2219,morning,3
12220,2220,evening,3
12221,2221,evening,3
12222,2222,evening,3
12223,2223,night,3
12224,2224,night,3
12225,2225,evening,3
12226,2226,night,3
12227,2227,night,3
12228,2228,night,3
12229,2229,night,3
12230,2230,morning,3
12231,2231,evening,3
12232,2232,night,3
12233,2233,evening,3
12234,2234,night,3
12235,2235,night,3
12236,2236,night,3
12237,2237,morning,3
12238,2238,night,3
12239,2239,night,3
12240,2240,morning,3
12241,2241,night,3
12242,2242,morning,3
12243,2243,morning,3
12244,2244,morning,3
12245,2245,morning,3
12246,2246,evening,3
12247,2247,evening,3
12248,2248,evening,3
12249,2249,evening,3
12250,2250,morning,3
12251,2251,night,3
12252,2252,evening,3
12253,2253,morning,3
12254,2254,morning,3
12255,2255,morning,3
12256,2256,night,3
12257,2257,night,3
12258,2258,night,3
12259,2259,night,3
12260,2260,evening,3
12261,2261,evening,3
12262,2262,morning,3
12263,2263,night,3
12264,2264,morning,3
12265,2265,evening,3
12266,2266,evening,3
12267,2267,morning,3
12268,2268,evening,3
12269,2269,evening,3
12270,2270,night,3
12271,2271,night,3
12272,2272,night,3
12273,2273,morning,3
12274,2274,night,3
12275,2275,evening,3
12276,2276,night,3
12277,2277,night,3
12278,2278,night,3
12279,2279,evening,3
12280,2280,evening,3
12281,2281,night,3
12282,2282,evening,3
12283,2283,morning,3
12284,2284,evening,3
12285,2285,evening,3
12286,2286,night,3
12287,2287,night,3
12288,2288,night,3
12289,2289,morning,3
12290,2290,evening,3
12291,2291,evening,3
12292,2292,morning,3
12293,2293,morning,3
12294,2294,evening,3
12295,2295,night,3
12296,2296,morning,3
12297,2297,evening,3
12298,2298,night,3
12299,2299,evening,3
12300,2300,morning,3
12301,2301,morning,3
12302,2302,night,3
12303,2303,evening,3
12304,2304,night,3
12305,2305,night,3
12306,2306,morning,3
12307,2307,morning,3
12308,2308,evening,3
12309,2309,morning,3
12310,2310,evening,3
12311,2311,night,3
12312,2312,night,3
12313,2313,morning,3
12314,2314,evening,3
12315,2315,evening,3
12316,2316,night,3
12317,2317,night,3
12318,2318,night,3
12319,2319,night,3
12320,2320,night,3
12321,2321,evening,3
12322,2322,night,3
12323,2323,morning,3
12324,2324,evening,3
12325,2325,morning,3
12326,2326,morning,3
12327,2327,morning,3
12328,2328,night,3
12329,2329,evening,3
12330,2330,evening,3
12331,2331,morning,3
12332,2332,night,3
12333,2333,night,3
12334,2334,night,3
12335,2335,night,3
12336,2336,morning,3
12337,2337,night,3
12338,2338,evening,3
12339,2339,evening,3
12340,2340,morning,3
12341,2341,evening,3
12342,2342,night,3
12343,2343,night,3
12344,2344,night,3
12345,2345,evening,3
12346,2346,evening,3
12347,2347,morning,3
12348,2348,evening,3
12349,2349,night,3
12350,2350,night,3
12351,2351,morning,3
12352,2352,morning,3
12353,2353,evening,3
12354,2354,evening,3
12355,2355,morning,3
12356,2356,night,3
12357,2357,evening,3
12358,2358,evening,3
12359,2359,night,3
12360,2360,night,3
12361,2361,night,3
12362,2362,evening,3
12363,2363,morning,3
12364,2364,night,3
12365,2365,evening,3
12366,2366,morning,3
12367,2367,morning,3
12368,2368,evening,3
12369,2369,morning,3
12370,2370,morning,3
12371,2371,morning,3
12372,2372,night,3
12373,2373,morning,3
12374,2374,evening,3
12375,2375,night,3
12376,2376,night,3
12377,2377,evening,3
12378,2378,morning,3
12379,2379,night,3
12380,2380,night,3
12381,2381,evening,3
12382,2382,evening,3
12383,2383,morning,3
12384,2384,evening,3
12385,2385,evening,3
12386,2386,morning,3
12387,2387,morning,3
12388,2388,night,3
12389,2389,morning,3
12390,2390,night,3
12391,2391,morning,3
12392,2392,morning,3
12393,2393,night,3
12394,2394,evening,3
12395,2395,night,3
12396,2396,evening,3
12397,2397,morning,3
12398,2398,morning,3
12399,2399,night,3
12400,2400,morning,3
12401,2401,morning,3
12402,2402,night,3
12403,2403,morning,3
12404,2404,evening,3
12405,2405,evening,3
12406,2406,night,3
12407,2407,morning,3
12408,2408,morning,3
12409,2409,morning,3
12410,2410,morning,3
12411,2411,morning,3
12412,2412,night,3
12413,2413,morning,3
12414,2414,evening,3
12415,2415,morning,3
12416,2416,morning,3
12417,2417,evening,3
12418,2418,evening,3
12419,2419,evening,3
